Order ID,Customer ID,Order Date
1179,209,2016-05-13
1180,2014,2016-05-13
1181,1206,2016-05-13
1182,634,2016-02-13
1183,2237,2016-05-13
1184,540,2016-05-13
1185,2211,2016-05-13
1186,958,2016-05-13
1187,2042,2016-05-13
1188,2114,2016-05-13
1189,1612,2016-05-13
1190,2013,2016-05-13
1191,2014,2016-05-13
1192,2159,2016-05-14
1193,1398,2016-05-14
1194,65,2016-05-14
1195,2256,2016-05-14
1196,662,2016-05-14
1197,1771,2016-05-14
1198,1430,2016-05-14
1199,1683,2016-05-14
1200,1541,2016-05-14
1201,1697,2016-05-15
1202,1636,2016-05-15
1203,322,2016-05-15
1204,28,2016-05-15
1205,2008,2016-05-15
1206,2012,2016-05-15
1207,1174,2016-05-15
1208,357,2016-05-15
1209,2047,2016-05-15
1210,1844,2016-05-15
1211,2106,2016-05-15
1212,1927,2016-05-15
1213,2124,2016-05-16
1214,1130,2016-05-16
1215,395,2016-05-16
1216,2223,2016-05-16
1217,1903,2016-05-16
1218,340,2016-05-16
1219,2264,2016-05-16
1220,682,2016-05-16
1221,442,2016-05-16
1222,1375,2016-05-16
1223,1451,2016-05-17
1224,1952,2016-05-17
1225,528,2016-05-17
1226,842,2016-05-17
1227,995,2016-05-17
1228,1436,2016-05-17
1229,2150,2016-05-17
1230,1523,2016-05-18
1231,2031,2016-05-18
1232,1677,2016-05-18
1233,1350,2016-05-18
1234,2198,2016-05-18
1235,1177,2016-05-18
1236,2110,2016-05-18
1237,834,2016-05-19
1238,781,2016-05-19
1239,2090,2016-05-19
1240,2088,2016-05-19
1241,644,2016-05-19
1242,1390,2016-05-19
1243,2121,2016-05-19
1244,1545,2016-05-19
1245,412,2016-05-19
1246,857,2016-05-19
1247,1872,2016-05-20
1248,1988,2016-05-20
1249,564,2016-05-20
1250,1613,2016-05-20
1251,2144,2016-05-20
1252,583,2016-05-20
1253,212,2016-05-20
1254,2088,2016-05-20
1255,239,2016-05-20
1256,1844,2016-05-20
1257,147,2016-05-20
1258,9,2016-05-20
1259,983,2016-05-20
1260,1919,2016-05-20
1261,248,2016-05-20
1262,2110,2016-05-20
1263,886,2016-05-20
1264,1525,2016-05-20
1265,1648,2016-05-21
1266,1355,2016-05-21
1267,1443,2016-05-21
1268,766,2016-05-21
1269,2172,2016-05-21
1270,2187,2016-05-21
1271,1253,2016-05-21
1272,2018,2016-05-21
1273,1801,2016-05-21
1274,2014,2016-05-21
1275,2257,2016-05-21
1276,1813,2016-05-21
1277,2160,2016-05-21
1278,1247,2016-05-21
1279,1697,2016-05-21
1280,155,2016-05-22
1281,2286,2016-05-22
1282,322,2016-05-22
1283,1389,2016-05-22
1284,552,2016-05-22
1285,866,2016-05-22
1286,1539,2016-05-22
1287,998,2016-05-22
1288,88,2016-05-23
1289,654,2016-05-23
1290,1453,2016-05-23
1291,1216,2016-05-23
1292,1054,2016-05-23
1293,2199,2016-05-23
1294,2118,2016-05-23
1295,1188,2016-05-23
1296,1802,2016-05-23
1297,2194,2016-05-23
1298,2165,2016-05-23
1299,2028,2016-05-23
1300,1155,2016-05-23
1301,687,2016-05-23
1302,2012,2016-05-24
1303,516,2016-05-24
1304,2104,2016-05-24
1305,2220,2016-05-24
1306,384,2016-05-24
1307,1350,2016-05-24
1308,57,2016-05-24
1309,629,2016-05-24
1310,2276,2016-05-25
1311,297,2016-05-25
1312,582,2016-05-25
1313,1817,2016-05-25
1314,2279,2016-05-25
1315,248,2016-05-25
1316,1746,2016-05-25
1317,319,2016-05-25
1318,67,2016-05-25
1319,1817,2016-05-26
1320,981,2016-05-26
1321,2153,2016-05-26
1322,1270,2016-05-26
1323,1280,2016-05-26
1324,539,2016-05-26
1325,1285,2016-05-26
1326,1297,2016-05-26
1327,1982,2016-05-26
1328,1405,2016-05-26
1329,1896,2016-05-26
1330,1369,2016-05-27
1331,603,2016-05-27
1332,380,2016-05-27
1333,1729,2016-05-27
1334,1430,2016-05-27
1335,625,2016-05-27
1336,1979,2016-05-27
1337,2273,2016-05-27
1338,461,2016-05-27
1339,1253,2016-05-27
1340,1946,2016-05-27
1341,1537,2016-05-27
1342,100,2016-05-28
1343,244,2016-05-28
1344,256,2016-05-28
1345,729,2016-05-28
1346,1231,2016-05-28
1347,1971,2016-05-28
1348,1637,2016-05-28
1349,1383,2016-05-28
1350,2112,2016-05-28
1351,1906,2016-05-28
1352,2051,2016-05-28
1353,2219,2016-05-28
1354,1394,2016-05-28
1355,517,2016-05-28
1356,794,2016-05-28
1357,616,2016-05-29
1358,1144,2016-05-29
1359,2284,2016-05-29
1360,441,2016-05-29
1361,1790,2016-05-29
1362,1639,2016-05-29
1363,1703,2016-05-29
1364,120,2016-05-29
1365,1001,2016-05-29
1366,1888,2016-05-29
1367,1405,2016-05-29
1368,1177,2016-05-29
1369,1626,2016-05-29
1370,1052,2016-05-29
1371,2280,2016-05-29
1372,638,2016-05-29
1373,1732,2016-05-30
1374,1834,2016-05-30
1375,2015,2016-05-30
1376,781,2016-05-30
1377,2159,2016-05-30
1378,242,2016-05-30
1379,565,2016-05-30
1380,2190,2016-05-30
1381,1199,2016-05-30
1382,2032,2016-05-30
1383,1350,2016-05-30
1384,168,2016-05-30
1385,2282,2016-05-30
1386,2147,2016-05-31
1387,28,2016-05-31
1388,620,2016-05-31
1389,425,2016-05-31
1390,1706,2016-05-31
1391,706,2016-05-31
1392,689,2016-05-31
1393,67,2016-05-31
1394,1299,2016-05-31
1395,1978,2016-05-31
1396,134,2016-05-31
1397,1105,2016-05-31
1398,29,2016-05-31
1399,2053,2016-05-31
1400,789,2016-05-31
1401,796,2016-05-31
1402,197,2016-05-31
1403,1092,2016-05-31
1404,124,2016-05-31
1405,1169,2016-05-31
1406,971,2016-05-31
1407,1076,2016-05-31
1408,2212,2016-05-31
1409,666,2016-05-31
1410,2170,2016-06-01
1411,1109,2016-06-01
1412,389,2016-06-01
1413,2276,2016-06-01
1414,1845,2016-06-01
1415,2102,2016-06-01
1416,1851,2016-06-01
1417,1756,2016-06-01
1418,2157,2016-06-01
1419,1290,2016-06-02
1420,603,2016-06-02
1421,1905,2016-06-02
1422,2098,2016-06-02
1423,2249,2016-06-02
1424,743,2016-06-02
1425,1318,2016-06-02
1426,543,2016-06-03
1427,2249,2016-06-03
1428,2093,2016-06-03
1429,180,2016-06-03
1430,2243,2016-06-03
1431,2043,2016-06-03
1432,1380,2016-06-03
1433,1993,2016-06-03
1434,2124,2016-06-03
1435,250,2016-06-04
1436,1622,2016-06-04
1437,2106,2016-06-04
1438,1329,2016-06-04
1439,2213,2016-06-04
1440,753,2016-06-04
1441,1794,2016-06-04
1442,504,2016-06-04
1443,1332,2016-06-04
1444,659,2016-06-04
1445,225,2016-06-04
1446,284,2016-06-04
1447,42,2016-06-05
1448,1725,2016-06-05
1449,1808,2016-06-05
1450,500,2016-06-05
1451,2125,2016-06-05
1452,427,2016-06-05
1453,2067,2016-06-05
1454,2231,2016-06-05
1455,1732,2016-06-05
1456,886,2016-06-05
1457,2106,2016-06-05
1458,1956,2016-06-06
1459,1798,2016-06-06
1460,2264,2016-06-06
1461,75,2016-06-06
1462,147,2016-06-06
1463,678,2016-06-06
1464,29,2016-06-06
1465,2091,2016-06-06
1466,97,2016-06-06
1467,725,2016-06-06
1468,1119,2016-06-06
1469,966,2016-06-07
1470,2074,2016-06-07
1471,2136,2016-06-07
1472,373,2016-06-07
1473,1085,2016-06-07
1474,1032,2016-06-07
1475,1543,2016-06-07
1476,204,2016-06-07
1477,1608,2016-06-07
1478,2255,2016-06-07
1479,1770,2016-06-07
1480,2174,2016-06-07
1481,341,2016-06-08
1482,2030,2016-06-08
1483,1292,2016-06-08
1484,1389,2016-06-08
1485,1732,2016-06-08
1486,531,2016-06-08
1487,2176,2016-06-08
1488,1864,2016-06-08
1489,65,2016-06-09
1490,1194,2016-06-09
1491,1691,2016-06-09
1492,1236,2016-06-09
1493,1600,2016-06-09
1494,828,2016-06-09
1495,2119,2016-06-09
1496,103,2016-06-09
1497,2229,2016-06-09
1498,1123,2016-06-09
1499,818,2016-06-09
1500,2240,2016-06-09
1501,369,2016-06-09
1502,1609,2016-06-09
1503,97,2016-06-09
1504,1306,2016-06-10
1505,1123,2016-06-10
1506,509,2016-06-10
1507,488,2016-06-10
1508,1990,2016-06-10
1509,2174,2016-06-10
1510,3,2016-06-10
1511,849,2016-06-10
1512,2185,2016-06-11
1513,681,2016-06-11
1514,2171,2016-06-11
1515,122,2016-06-11
1516,1139,2016-06-11
1517,1383,2016-06-11
1518,546,2016-06-11
1519,2277,2016-06-11
1520,2285,2016-06-11
1521,1147,2016-06-11
1522,2066,2016-06-11
1523,2224,2016-06-11
1524,1659,2016-06-11
1525,293,2016-06-12
1526,437,2016-06-12
1527,1622,2016-06-12
1528,348,2016-06-12
1529,1609,2016-06-12
1530,237,2016-06-12
1531,1769,2016-06-12
1532,293,2016-06-12
1533,920,2016-06-12
1534,2006,2016-06-12
1535,1043,2016-06-12
1536,1221,2016-06-12
1537,1137,2016-06-12
1538,915,2016-06-12
1539,2013,2016-06-13
1540,408,2016-06-13
1541,177,2016-06-13
1542,1466,2016-06-13
1543,198,2016-06-13
1544,1827,2016-06-13
1545,1006,2016-06-13
1546,686,2016-06-13
1547,141,2016-06-13
1548,115,2016-06-13
1549,676,2016-06-13
1550,487,2016-06-13
1551,1488,2016-06-13
1552,1982,2016-06-13
1553,2015,2016-06-13
1554,1674,2016-06-13
1555,2186,2016-06-13
1556,1218,2016-06-13
1557,202,2016-06-13
1558,424,2016-06-13
1559,433,2016-06-14
1560,1585,2016-06-14
1561,1198,2016-06-14
1562,1017,2016-06-14
1563,1710,2016-06-14
1564,1532,2016-06-14
1565,765,2016-06-14
1566,1867,2016-06-14
1567,725,2016-06-15
1568,35,2016-06-15
1569,2149,2016-06-15
1570,144,2016-06-15
1571,1895,2016-06-15
1572,1227,2016-06-15
1573,1446,2016-06-15
1574,488,2016-06-15
1575,1515,2016-06-15
1576,1066,2016-06-15
1577,35,2016-06-15
1578,1005,2016-06-16
1579,2066,2016-06-16
1580,2229,2016-06-16
1581,1682,2016-06-16
1582,471,2016-06-16
1583,468,2016-06-16
1584,2089,2016-06-16
1585,987,2016-06-16
1586,1893,2016-06-16
1587,515,2016-06-16
1588,157,2016-06-16
1589,1309,2016-06-16
1590,1835,2016-06-16
1591,1248,2016-06-17
1592,344,2016-06-17
1593,250,2016-06-17
1594,1541,2016-06-17
1595,444,2016-06-17
1596,228,2016-06-17
1597,384,2016-06-17
1598,307,2016-06-17
1599,32,2016-06-17
1600,429,2016-06-17
1601,453,2016-06-17
1602,63,2016-06-17
1603,2028,2016-06-18
1604,1960,2016-06-18
1605,2204,2016-06-18
1606,1931,2016-06-18
1607,1662,2016-06-18
1608,1878,2016-06-18
1609,2014,2016-06-18
1610,284,2016-06-18
1611,656,2016-06-18
1612,372,2016-06-18
1613,759,2016-06-18
1614,1010,2016-06-18
1615,1161,2016-06-18
1616,601,2016-06-18
1617,1194,2016-06-18
1618,1732,2016-06-18
1619,2047,2016-06-18
1620,1404,2016-06-18
1621,213,2016-06-19
1622,64,2016-06-19
1623,1921,2016-06-19
1624,1958,2016-06-19
1625,63,2016-06-19
1626,52,2016-06-19
1627,411,2016-06-19
1628,971,2016-06-19
1629,1835,2016-06-20
1630,1519,2016-06-20
1631,771,2016-06-20
1632,236,2016-06-20
1633,1660,2016-06-20
1634,1653,2016-06-20
1635,62,2016-06-20
1636,1918,2016-06-20
1637,177,2016-06-20
1638,637,2016-06-20
1639,1999,2016-06-20
1640,2246,2016-06-20
1641,1817,2016-06-20
1642,750,2016-06-21
1643,68,2016-06-21
1644,2137,2016-06-21
1645,2113,2016-06-21
1646,1037,2016-06-21
1647,658,2016-06-21
1648,1060,2016-06-21
1649,1278,2016-06-21
1650,662,2016-06-21
1651,1071,2016-06-21
1652,2162,2016-06-21
1653,1918,2016-06-21
1654,2278,2016-06-21
1655,1622,2016-06-21
1656,2213,2016-06-21
1657,17,2016-06-21
1658,306,2016-06-21
1659,153,2016-06-21
1660,1695,2016-06-21
1661,1457,2016-06-22
1662,2000,2016-06-22
1663,694,2016-06-22
1664,1404,2016-06-22
1665,1451,2016-06-22
1666,2132,2016-06-22
1667,1902,2016-06-22
1668,2115,2016-06-22
1669,2029,2016-06-22
1670,2067,2016-06-22
1671,719,2016-06-22
1672,2006,2016-06-23
1673,1946,2016-06-23
1674,1447,2016-06-23
1675,1865,2016-06-23
1676,1674,2016-06-23
1677,930,2016-06-23
1678,1549,2016-06-23
1679,2031,2016-06-23
1680,848,2016-06-23
1681,1688,2016-06-24
1682,2064,2016-06-24
1683,1024,2016-06-24
1684,2251,2016-06-24
1685,182,2016-06-24
1686,376,2016-06-25
1687,1922,2016-06-25
1688,165,2016-06-25
1689,111,2016-06-25
1690,1183,2016-06-25
1691,1950,2016-06-25
1692,1476,2016-06-25
1693,955,2016-06-25
1694,364,2016-06-25
1695,431,2016-06-25
1696,273,2016-06-25
1697,451,2016-06-25
1698,1283,2016-06-25
1699,2188,2016-06-25
1700,910,2016-06-25
1701,1926,2016-06-25
1702,1658,2016-06-25
1703,1949,2016-06-26
1704,1986,2016-06-26
1705,1306,2016-06-26
1706,351,2016-06-26
1707,443,2016-06-26
1708,676,2016-06-26
1709,2066,2016-06-26
1710,2196,2016-06-26
1711,1952,2016-06-26
1712,291,2016-06-26
1713,669,2016-06-26
1714,2034,2016-06-27
1715,1560,2016-06-27
1716,413,2016-06-27
1717,1736,2016-06-27
1718,1044,2016-06-27
1719,54,2016-06-27
1720,1389,2016-06-27
1721,2052,2016-06-27
1722,1161,2016-06-27
1723,239,2016-06-27
1724,2123,2016-06-27
1725,91,2016-06-27
1726,1696,2016-06-27
1727,2115,2016-06-27
1728,80,2016-06-27
1729,2139,2016-06-27
1730,2221,2016-06-27
1731,1597,2016-06-27
1732,2085,2016-06-27
1733,2018,2016-06-28
1734,343,2016-06-28
1735,1508,2016-06-28
1736,1384,2016-06-28
1737,1140,2016-06-28
1738,573,2016-06-28
1739,1560,2016-06-28
1740,82,2016-06-28
1741,1082,2016-06-28
1742,2255,2016-06-28
1743,1,2016-06-29
1744,2012,2016-06-29
1745,1723,2016-06-29
1746,2203,2016-06-29
1747,1368,2016-06-29
1748,1313,2016-06-29
1749,707,2016-06-29
1750,171,2016-06-29
1751,68,2016-06-29
1752,2201,2016-06-30
1753,528,2016-06-30
1754,1630,2016-06-30
1755,1529,2016-06-30
1756,1267,2016-06-30
1757,954,2016-06-30
1758,966,2016-06-30
1759,2228,2016-06-30
1760,644,2016-06-30
1761,1051,2016-06-30
1762,1514,2016-06-30
1763,1303,2016-06-30
1764,475,2016-06-30
1765,873,2016-06-30
1766,721,2016-07-01
1767,1917,2016-07-01
1768,1430,2016-07-01
1769,1139,2016-07-01
1770,2018,2016-07-01
1771,837,2016-07-01
1772,1921,2016-07-01
1773,174,2016-07-01
1774,336,2016-07-01
1775,357,2016-07-01
1776,1989,2016-07-01
1777,335,2016-07-01
1778,232,2016-07-02
1779,1012,2016-07-02
1780,510,2016-07-02
1781,2197,2016-07-02
1782,838,2016-07-02
1783,706,2016-07-02
1784,2207,2016-07-02
1785,2085,2016-07-02
1786,2052,2016-07-02
1787,381,2016-07-02
1788,394,2016-07-02
1789,530,2016-07-03
1790,2206,2016-07-03
1791,1867,2016-07-03
1792,1522,2016-07-03
1793,768,2016-07-03
1794,2227,2016-07-03
1795,2131,2016-07-04
1796,1166,2016-07-04
1797,1534,2016-07-04
1798,273,2016-07-04
1799,1193,2016-07-04
1800,2236,2016-07-04
1801,1564,2016-07-04
1802,1692,2016-07-04
1803,1166,2016-07-04
1804,994,2016-07-04
1805,2107,2016-07-04
1806,586,2016-07-04
1807,1032,2016-07-04
1808,926,2016-07-04
1809,460,2016-07-04
1810,708,2016-07-04
1811,951,2016-07-04
1812,800,2016-07-04
1813,1898,2016-07-04
1814,2283,2016-07-04
1815,171,2016-07-05
1816,257,2016-07-05
1817,1056,2016-07-05
1818,489,2016-07-05
1819,2206,2016-07-05
1820,2058,2016-07-05
1821,1269,2016-07-05
1822,304,2016-07-05
1823,1142,2016-07-05
1824,184,2016-07-05
1825,1833,2016-07-05
1826,769,2016-07-06
1827,2243,2016-07-06
1828,623,2016-07-06
1829,1160,2016-07-06
1830,1682,2016-07-06
1831,534,2016-07-06
1832,2265,2016-07-06
1833,299,2016-07-06
1834,630,2016-07-07
1835,1355,2016-07-07
1836,33,2016-07-07
1837,1917,2016-07-07
1838,239,2016-07-08
1839,1304,2016-07-08
1840,2087,2016-07-08
1841,187,2016-07-08
1842,1710,2016-07-08
1843,2188,2016-07-08
1844,66,2016-07-08
1845,1765,2016-07-08
1846,2071,2016-07-08
1847,507,2016-07-08
1848,2219,2016-07-08
1849,6,2016-07-08
1850,68,2016-07-08
1851,2155,2016-07-09
1852,634,2016-07-09
1853,1919,2016-07-09
1854,2230,2016-07-09
1855,1988,2016-07-09
1856,424,2016-07-09
1857,2214,2016-07-09
1858,1131,2016-07-09
1859,1049,2016-07-09
1860,1988,2016-07-09
1861,1825,2016-07-09
1862,1977,2016-07-09
1863,1407,2016-07-09
1864,1433,2016-07-09
1865,1951,2016-07-09
1866,1624,2016-07-09
1867,1539,2016-07-09
1868,321,2016-07-09
1869,1347,2016-07-09
1870,2263,2016-07-09
1871,1781,2016-07-10
1872,972,2016-07-10
1873,1673,2016-07-10
1874,669,2016-07-10
1875,9,2016-07-10
1876,231,2016-07-10
1877,676,2016-07-10
1878,961,2016-07-10
1879,1150,2016-07-11
1880,342,2016-07-11
1881,389,2016-07-11
1882,527,2016-07-11
1883,1793,2016-07-11
1884,191,2016-07-11
1885,1856,2016-07-11
1886,416,2016-07-11
1887,6,2016-07-11
1888,1041,2016-07-11
1889,1663,2016-07-11
1890,892,2016-07-11
1891,960,2016-07-11
1892,2171,2016-07-11
1893,1474,2016-07-12
1894,2294,2016-07-12
1895,1407,2016-07-12
1896,648,2016-07-12
1897,1295,2016-07-12
1898,546,2016-07-12
1899,2268,2016-07-12
1900,2289,2016-07-12
1901,2116,2016-07-12
1902,674,2016-07-12
1903,134,2016-07-12
1904,206,2016-07-12
1905,6,2016-07-13
1906,2212,2016-07-13
1907,1108,2016-07-13
1908,691,2016-07-13
1909,2264,2016-07-13
1910,508,2016-07-13
1911,707,2016-07-14
1912,1333,2016-07-14
1913,242,2016-07-14
1914,369,2016-07-14
1915,1607,2016-07-14
1916,83,2016-07-14
1917,1424,2016-07-14
1918,1187,2016-07-14
1919,175,2016-07-15
1920,657,2016-07-15
1921,1582,2016-07-15
1922,771,2016-07-15
1923,628,2016-07-15
1924,369,2016-07-15
1925,84,2016-07-15
1926,1142,2016-07-15
1927,369,2016-07-15
1928,29,2016-07-15
1929,1529,2016-07-15
1930,738,2016-07-15
1931,91,2016-07-15
1932,412,2016-07-16
1933,781,2016-07-16
1934,1946,2016-07-16
1935,165,2016-07-16
1936,1403,2016-07-16
1937,2213,2016-07-16
1938,1216,2016-07-16
1939,1496,2016-07-16
1940,1479,2016-07-17
1941,1067,2016-07-17
1942,2214,2016-07-17
1943,378,2016-07-17
1944,884,2016-07-17
1945,2115,2016-07-17
1946,435,2016-07-17
1947,1102,2016-07-17
1948,800,2016-07-17
1949,1305,2016-07-17
1950,2242,2016-07-18
1951,2289,2016-07-18
1952,28,2016-07-18
1953,2254,2016-07-18
1954,1298,2016-07-18
1955,1379,2016-07-18
1956,1689,2016-07-18
1957,977,2016-07-18
1958,1007,2016-07-18
1959,1076,2016-07-18
1960,1771,2016-07-18
1961,1171,2016-07-18
1962,1061,2016-07-18
1963,2060,2016-07-18
1964,2237,2016-07-19
1965,3,2016-07-19
1966,2053,2016-07-19
1967,459,2016-07-19
1968,1783,2016-07-19
1969,212,2016-07-19
1970,2016,2016-07-19
1971,2028,2016-07-19
1972,1201,2016-07-19
1973,659,2016-07-19
1974,278,2016-07-19
1975,1820,2016-07-20
1976,2247,2016-07-20
1977,1391,2016-07-20
1978,2146,2016-07-20
1979,1484,2016-07-20
1980,1817,2016-07-20
1981,139,2016-07-20
1982,182,2016-07-20
1983,2006,2016-07-20
1984,1324,2016-07-21
1985,262,2016-07-21
1986,9,2016-07-21
1987,2111,2016-07-21
1988,1758,2016-07-21
1989,2143,2016-07-21
1990,920,2016-07-21
1991,223,2016-07-21
1992,58,2016-07-22
1993,1415,2016-07-22
1994,1349,2016-07-22
1995,929,2016-07-22
1996,1090,2016-07-22
1997,1268,2016-07-22
1998,59,2016-07-22
1999,963,2016-07-22
2000,1241,2016-07-22
2001,342,2016-07-22
2002,1670,2016-07-22
2003,1543,2016-07-22
2004,132,2016-07-22
2005,1906,2016-07-22
2006,1262,2016-07-22
2007,1827,2016-07-22
2008,1503,2016-07-22
2009,1295,2016-07-22
2010,1437,2016-07-23
2011,691,2016-07-23
2012,1635,2016-07-23
2013,1947,2016-07-23
2014,23,2016-07-23
2015,1233,2016-07-23
2016,1183,2016-07-23
2017,511,2016-07-23
2018,187,2016-07-23
2019,825,2016-07-23
2020,1883,2016-07-23
2021,241,2016-07-23
2022,721,2016-07-24
2023,1425,2016-07-24
2024,613,2016-07-24
2025,2122,2016-07-24
2026,757,2016-07-24
2027,626,2016-07-24
2028,1123,2016-07-24
2029,2055,2016-07-24
2030,693,2016-07-24
2031,589,2016-07-24
2032,2086,2016-07-24
2033,2144,2016-07-24
2034,1878,2016-07-24
2035,1709,2016-07-25
2036,1422,2016-07-25
2037,2143,2016-07-25
2038,93,2016-07-25
2039,2050,2016-07-25
2040,1706,2016-07-25
2041,82,2016-07-25
2042,168,2016-07-25
2043,101,2016-07-25
2044,662,2016-07-26
2045,735,2016-07-26
2046,1777,2016-07-26
2047,2246,2016-07-26
2048,1689,2016-07-26
2049,2200,2016-07-26
2050,2044,2016-07-26
2051,2037,2016-07-26
2052,2223,2016-07-26
2053,1691,2016-07-26
2054,642,2016-07-26
2055,2104,2016-07-26
2056,1153,2016-07-26
2057,336,2016-07-26
2058,1084,2016-07-26
2059,706,2016-07-26
2060,2274,2016-07-26
2061,837,2016-07-26
2062,2230,2016-07-26
2063,1432,2016-07-26
2064,650,2016-07-26
2065,693,2016-07-26
2066,672,2016-07-26
2067,1081,2016-07-26
2068,2164,2016-07-27
2069,1312,2016-07-27
2070,1338,2016-07-27
2071,2131,2016-07-27
2072,212,2016-07-27
2073,1887,2016-07-28
2074,689,2016-07-28
2075,1051,2016-07-28
2076,2253,2016-07-28
2077,2006,2016-07-28
2078,577,2016-07-29
2079,35,2016-07-29
2080,1713,2016-07-29
2081,1629,2016-07-29
2082,1935,2016-07-29
2083,602,2016-07-30
2084,1719,2016-07-30
2085,88,2016-07-30
2086,429,2016-07-30
2087,1452,2016-07-30
2088,1373,2016-07-30
2089,376,2016-07-30
2090,1923,2016-07-30
2091,1394,2016-07-30
2092,2053,2016-07-30
2093,1232,2016-07-30
2094,1970,2016-07-30
2095,2048,2016-07-30
2096,888,2016-07-31
2097,1331,2016-07-31
2098,1788,2016-07-31
2099,736,2016-07-31
2100,1894,2016-07-31
2101,575,2016-07-31
2102,560,2016-07-31
2103,2268,2016-07-31
2104,1089,2016-07-31
2105,277,2016-08-01
2106,94,2016-08-01
2107,766,2016-08-01
2108,2241,2016-08-01
2109,1989,2016-08-01
2110,1365,2016-08-01
2111,353,2016-08-01
2112,121,2016-08-01
2113,1457,2016-08-01
2114,571,2016-08-01
2115,2052,2016-08-01
2116,165,2016-08-01
2117,1042,2016-08-01
2118,1429,2016-08-02
2119,413,2016-08-02
2120,500,2016-08-02
2121,1912,2016-08-02
2122,1483,2016-08-02
2123,1180,2016-08-02
2124,1710,2016-08-02
2125,1556,2016-08-02
2126,1800,2016-08-02
2127,2245,2016-08-02
2128,752,2016-08-02
2129,1799,2016-08-02
2130,1481,2016-08-03
2131,910,2016-08-03
2132,337,2016-08-03
2133,660,2016-08-03
2134,455,2016-08-04
2135,2214,2016-08-04
2136,949,2016-08-04
2137,684,2016-08-04
2138,102,2016-08-04
2139,45,2016-08-04
2140,26,2016-08-04
2141,1454,2016-08-04
2142,74,2016-08-04
2143,2143,2016-08-05
2144,983,2016-08-05
2145,808,2016-08-05
2146,1282,2016-08-05
2147,411,2016-08-05
2148,1466,2016-08-05
2149,1161,2016-08-05
2150,1636,2016-08-05
2151,651,2016-08-05
2152,1169,2016-08-05
2153,1443,2016-08-05
2154,2244,2016-08-06
2155,927,2016-08-06
2156,466,2016-08-06
2157,1244,2016-08-06
2158,2207,2016-08-06
2159,2189,2016-08-06
2160,1205,2016-08-06
2161,738,2016-08-06
2162,953,2016-08-07
2163,1895,2016-08-07
2164,904,2016-08-07
2165,2298,2016-08-07
2166,2006,2016-08-07
2167,1968,2016-08-07
2168,108,2016-08-07
2169,1119,2016-08-07
2170,1983,2016-08-07
2171,1583,2016-08-07
2172,1399,2016-08-07
2173,1920,2016-08-07
2174,2070,2016-08-07
2175,2238,2016-08-08
2176,1734,2016-08-08
2177,1367,2016-08-08
2178,1004,2016-08-08
2179,140,2016-08-08
2180,398,2016-08-08
2181,1466,2016-08-08
2182,2257,2016-08-08
2183,820,2016-08-08
2184,2032,2016-08-08
2185,1119,2016-08-08
2186,431,2016-08-08
2187,2214,2016-08-08
2188,2064,2016-08-08
2189,226,2016-08-08
2190,2219,2016-08-08
2191,88,2016-08-09
2192,424,2016-08-09
2193,641,2016-08-09
2194,2177,2016-08-09
2195,590,2016-08-09
2196,1911,2016-08-09
2197,1599,2016-08-09
2198,419,2016-08-09
2199,2126,2016-08-09
2200,993,2016-08-09
2201,683,2016-08-09
2202,609,2016-08-09
2203,435,2016-08-09
2204,2233,2016-08-09
2205,944,2016-08-09
2206,1547,2016-08-10
2207,1213,2016-08-10
2208,1822,2016-08-10
2209,467,2016-08-10
2210,624,2016-08-10
2211,1400,2016-08-11
2212,354,2016-08-11
2213,1145,2016-08-11
2214,47,2016-08-11
2215,1560,2016-08-11
2216,1383,2016-08-11
2217,158,2016-08-12
2218,431,2016-08-12
2219,645,2016-08-12
2220,566,2016-08-12
2221,1201,2016-08-12
2222,1790,2016-08-12
2223,972,2016-08-12
2224,1045,2016-08-12
2225,162,2016-08-13
2226,1809,2016-08-13
2227,2009,2016-08-13
2228,1260,2016-08-13
2229,19,2016-08-13
2230,2025,2016-08-13
2231,458,2016-08-13
2232,1997,2016-08-13
2233,562,2016-08-13
2234,823,2016-08-13
2235,289,2016-08-13
2236,1107,2016-08-13
2237,1664,2016-08-13
2238,249,2016-08-13
2239,2128,2016-08-13
2240,761,2016-08-13
2241,1980,2016-08-14
2242,1827,2016-08-14
2243,631,2016-08-14
2244,1650,2016-08-14
2245,2291,2016-08-14
2246,777,2016-08-14
2247,1829,2016-08-14
2248,1812,2016-08-14
2249,2065,2016-08-14
2250,1825,2016-08-15
2251,927,2016-08-15
2252,1719,2016-08-15
2253,1685,2016-08-15
2254,724,2016-08-15
2255,1411,2016-08-15
2256,1586,2016-08-15
2257,751,2016-08-15
2258,1514,2016-08-15
2259,946,2016-08-15
2260,1782,2016-08-15
2261,487,2016-08-16
2262,114,2016-08-16
2263,1373,2016-08-16
2264,823,2016-08-16
2265,1886,2016-08-16
2266,1880,2016-08-16
2267,2184,2016-08-16
2268,1417,2016-08-16
2269,2063,2016-08-16
2270,888,2016-08-16
2271,1557,2016-08-16
2272,1000,2016-08-16
2273,395,2016-08-17
2274,535,2016-08-17
2275,2284,2016-08-17
2276,452,2016-08-17
2277,1837,2016-08-17
2278,1047,2016-08-17
2279,2231,2016-08-17
2280,989,2016-08-17
2281,1034,2016-08-18
2282,1376,2016-08-18
2283,504,2016-08-18
2284,190,2016-08-18
2285,1188,2016-08-18
2286,1297,2016-08-18
2287,2229,2016-08-19
